      -0.018994     0.01573378     0.04274436   0.0002993775    -0.01513503
     0.03502641     0.02345098    -0.03057018   0.0002993775     0.03888539
   -0.007418573    -0.02285298     0.02345098     0.03888539    -0.01513503
    -0.01127755     0.03888539     0.00801658    -0.01513503     0.00801658
     0.03116893    0.004157604      -0.018994     0.03502641     0.02730996
    -0.03442916    0.004157604     0.03888539    -0.01127755      -0.018994
     0.02730996     0.03888539    -0.01513503   0.0002993775     0.04660334
   0.0002993775    -0.02285298     0.02730996     0.03116893   -0.007418573
    -0.01127755     0.02730996     0.01573378    -0.02671195    0.004157604
     0.03116893   -0.007418573    -0.02285298     0.02730996     0.02345098
    -0.02671195    0.004157604     0.04274436     0.00801658    -0.02285298
     0.02730996     0.03502641      -0.018994   -0.007418573     0.03502641
     0.01573378    -0.01127755     0.01187481     0.03502641   -0.003559598
    -0.02285298     0.03502641     0.01959201    -0.03442916    0.004157604
     0.03502641   -0.007418573    -0.03057018     0.02730996     0.02730996
      -0.018994   0.0002993775     0.03116893     0.00801658      -0.018994
     0.01573378     0.03502641    -0.01513503    -0.01513503     0.03888539
     0.00801658    -0.03057018     0.00801658     0.03502641   0.0002993775
      -0.018994     0.03502641     0.03116893    -0.01513503     0.00801658
     0.03502641    0.004157604    -0.02285298     0.01573378     0.03116893
    -0.01513503   -0.003559598     0.03502641     0.00801658    -0.01127755
    0.004157604     0.02730996   0.0002993775    -0.02285298     0.03502641
     0.02345098    -0.03057018     0.01187481     0.03116893   -0.003559598
      -0.018994     0.01573378     0.03116893      -0.018994   -0.003559598
     0.03502641    0.004157604    -0.01513503     0.01187481     0.04274436
   -0.003559598      -0.018994     0.03888539     0.01187481    -0.03057018
     0.01187481     0.03888539   -0.007418573    -0.02285298     0.03116893
     0.01959201      -0.018994   0.0002993775     0.03502641     0.01187481
    -0.02285298     0.01959201     0.03502641      -0.018994    -0.01127755
     0.03502641     0.01573378    -0.02671195     0.00801658     0.03116893
    -0.01513503    -0.01127755     0.03116893     0.01959201      -0.018994
   -0.003559598     0.03502641    0.004157604    -0.02671195     0.02345098
     0.02730996      -0.018994   -0.003559598     0.03502641     0.01959201
    -0.01127755     0.01187481     0.03116893    -0.01127755    -0.01513503
     0.03116893     0.01187481    -0.02285298     0.00801658     0.03502641
   -0.003559598    -0.01513503     0.02730996     0.01959201    -0.02285298
   -0.003559598     0.03502641     0.01187481    -0.02671195     0.01959201
     0.03502641      -0.018994   -0.007418573     0.03888539     0.01187481
    -0.02285298     0.01187481     0.03502641   -0.003559598    -0.01513503
     0.02345098     0.03116893    -0.02285298    0.004157604     0.03888539
   -0.007418573   -0.007418573     0.02345098     0.02345098    -0.01127755
   -0.007418573     0.03888539     0.00801658    -0.02671195     0.01187481
     0.03502641    -0.01127755    -0.01513503     0.03502641     0.01573378
    -0.02285298     0.00801658     0.03116893   -0.007418573      -0.018994
     0.02730996     0.01959201      -0.018994   0.0002993775     0.04274436
     0.01187481      -0.018994     0.02730996     0.02730996    -0.01513503
   -0.007418573     0.02730996     0.01573378    -0.03057018    0.004157604
     0.03502641   0.0002993775    -0.01127755     0.02730996     0.03116893
      -0.018994    0.004157604     0.04660334    0.004157604    -0.01513503
     0.03116893     0.02730996    -0.02285298   0.0002993775     0.03502641
   0.0002993775    -0.02671195     0.01187481     0.03888539    -0.01513503
    -0.01513503     0.04274436     0.00801658      -0.018994     0.01573378
     0.03116893   -0.003559598      -0.018994     0.03502641     0.02345098
    -0.02285298    0.004157604     0.04274436    0.004157604    -0.02285298
     0.02730996     0.02730996      -0.018994   0.0002993775     0.03116893
     0.01187481      -0.018994     0.00801658     0.03502641   -0.003559598
    -0.01127755     0.03116893     0.02345098    -0.02285298   -0.003559598
     0.04274436   -0.003559598    -0.03057018     0.03502641     0.02730996
    -0.01127755    0.004157604     0.03888539     0.01959201    -0.03057018
     0.01573378     0.04274436    -0.01513503    -0.01127755     0.02730996
     0.01187481    -0.02671195   0.0002993775     0.02730996   -0.007418573
    -0.01513503     0.02345098     0.02730996    -0.01127755     0.00801658
     0.03888539     0.01187481    -0.01513503     0.02345098     0.03888539
      -0.018994    -0.01127755     0.03502641     0.01573378    -0.02671195
     0.01187481     0.03888539   -0.007418573   -0.007418573     0.03116893
     0.02345098    -0.02285298    -0.01127755     0.03116893   -0.003559598
    -0.02285298     0.02730996     0.02730996    -0.01513503   0.0002993775
     0.03888539     0.01187481    -0.01513503     0.01959201     0.03116893
    -0.01513503    -0.01127755     0.03502641     0.00801658    -0.02671195
    0.004157604     0.03502641    0.004157604    -0.01513503     0.02345098
     0.02730996      -0.018994   -0.003559598     0.03888539    0.004157604
    -0.03442916     0.00801658     0.03502641      -0.018994    -0.01127755
     0.05046231     0.01959201    -0.01513503     0.02345098     0.03888539
   0.0002993775    -0.01127755     0.03116893     0.02345098    -0.02285298
   -0.003559598     0.03116893   0.0002993775    -0.02671195     0.01959201
     0.03116893   -0.007418573   -0.007418573     0.04274436     0.02345098
    -0.03057018     0.01573378     0.03502641    -0.01513503    -0.01513503
     0.02345098     0.01573378    -0.02671195   -0.003559598     0.03116893
   0.0002993775   -0.007418573     0.02345098     0.02730996    -0.01127755
   -0.007418573     0.03888539     0.01187481    -0.02671195     0.01573378
     0.03116893    -0.01513503   -0.007418573     0.03502641     0.01573378
    -0.01513503     0.00801658     0.03888539   0.0002993775    -0.02285298
     0.03502641     0.04274436    -0.02285298   -0.003559598     0.05432054
   0.0002993775    -0.03828738     0.01959201     0.02730996      -0.018994
   -0.007418573     0.03502641     0.01573378    -0.02285298     0.02345098
     0.03502641   -0.007418573    -0.01127755     0.02345098     0.01959201
    -0.01513503     0.00801658     0.03502641   0.0002993775    -0.01127755
     0.01573378     0.02730996   -0.007418573    -0.01513503     0.03116893
     0.01573378    -0.02285298     0.00801658     0.04274436   -0.003559598
      -0.018994     0.03888539     0.03116893    -0.01513503     0.01573378
     0.04660334   -0.003559598    -0.02285298     0.03502641     0.02730996
    -0.03442916   0.0002993775     0.03888539   0.0002993775    -0.02285298
     0.01959201     0.03888539    -0.01513503    -0.01127755     0.04274436
     0.01573378    -0.02671195     0.01187481     0.03116893   -0.007418573
   -0.007418573     0.02345098     0.01573378    -0.02285298   -0.003559598
     0.03888539   0.0002993775    -0.02285298     0.01573378     0.02345098
   -0.003559598    -0.01127755     0.03116893     0.01959201    -0.02285298
     0.02345098     0.03116893      -0.018994   -0.007418573     0.03116893
     0.01573378      -0.018994     0.00801658     0.03502641     0.00801658
   -0.007418573     0.03116893     0.03502641      -0.018994   -0.007418573
     0.04274436     0.01573378    -0.02285298     0.01187481     0.03888539
    -0.01513503    -0.03057018     0.02730996     0.01187481    -0.02671195
     0.01573378     0.03116893   -0.003559598   -0.003559598     0.02730996
     0.03116893    -0.01513503   0.0002993775     0.03502641   0.0002993775
      -0.018994     0.00801658     0.02730996      -0.018994      -0.018994
     0.03888539     0.00801658    -0.02285298     0.01959201     0.04660334
   0.0002993775    -0.01513503     0.04274436     0.02730996    -0.01513503
     0.00801658     0.03502641   0.0002993775      -0.018994     0.01959201
     0.01959201    -0.02285298   -0.007418573     0.03116893    0.004157604
    -0.01513503     0.01187481     0.04274436   0.0002993775    -0.02285298
     0.03888539     0.02345098    -0.02671195   0.0002993775     0.03116893
    0.004157604    -0.02285298     0.01573378     0.03116893      -0.018994
   0.0002993775     0.04274436     0.01573378   -0.007418573     0.01573378
     0.02345098   -0.003559598      -0.018994     0.02345098     0.02345098
    -0.02285298   0.0002993775     0.03502641   0.0002993775    -0.01513503
     0.01959201     0.01959201    -0.01127755   -0.003559598     0.04274436
     0.01573378    -0.02671195     0.03116893     0.03888539      -0.018994
    0.004157604     0.03116893     0.01573378      -0.018994     0.01187481
     0.03888539    -0.01513503   -0.007418573     0.02345098     0.01959201
    -0.01513503   -0.007418573     0.04660334     0.00801658    -0.02285298
     0.02345098     0.03116893      -0.018994   -0.007418573     0.04274436
     0.00801658    -0.02285298     0.01573378     0.03502641   -0.007418573
    -0.01513503     0.03116893     0.01959201    -0.02285298    0.004157604
     0.04274436   0.0002993775    -0.02285298     0.03888539     0.03502641
   -0.007418573     0.00801658     0.03116893     0.00801658    -0.02671195
     0.00801658     0.02345098    -0.02285298    -0.01513503     0.02345098
     0.01959201    -0.01127755     0.00801658     0.04274436     0.00801658
    -0.01127755     0.03116893     0.03888539    -0.01513503    -0.01513503
     0.03888539    0.004157604    -0.03057018     0.01187481     0.02730996
   -0.007418573      -0.018994     0.03116893     0.02345098    -0.01513503
     0.01959201     0.04274436    0.004157604    -0.01513503     0.03116893
     0.02345098      -0.018994    0.004157604     0.02730996   0.0002993775
      -0.018994     0.01959201     0.02730996    -0.01127755   -0.003559598
     0.03888539     0.02345098      -0.018994     0.01573378     0.03502641
    -0.01513503    -0.02285298     0.02730996     0.01573378    -0.03057018
    0.004157604     0.03116893   0.0002993775      -0.018994     0.02345098
     0.03888539    -0.01127755   0.0002993775     0.03888539     0.01959201
      -0.018994     0.00801658     0.04274436      -0.018994    -0.01513503
     0.03888539     0.00801658    -0.01513503     0.01187481     0.03502641
    0.004157604    -0.02285298     0.02730996     0.03116893    -0.02285298
   0.0002993775     0.03116893     0.00801658    -0.02671195     0.01573378
     0.03888539    -0.01513503   -0.007418573     0.03116893     0.02345098
      -0.018994     0.00801658     0.04660334   -0.007418573    -0.01127755
     0.03116893     0.03116893    -0.01513503   0.0002993775     0.04274436
   -0.003559598      -0.018994     0.02345098     0.02345098      -0.018994
    -0.01513503     0.03116893    0.004157604    -0.02671195     0.00801658
     0.03502641   -0.007418573    -0.01127755     0.04660334     0.03116893
    -0.01127755     0.01573378     0.04274436   0.0002993775      -0.018994
     0.02345098     0.01959201    -0.02285298   -0.007418573     0.03116893
   0.0002993775    -0.02671195     0.01573378     0.02345098      -0.018994
    -0.01127755     0.03888539     0.01959201      -0.018994     0.02345098
     0.04274436   -0.003559598    -0.01127755     0.03116893     0.01959201
    -0.02285298    0.004157604     0.03888539     0.00801658    -0.02285298
     0.01959201     0.03502641      -0.018994    -0.01513503     0.03502641
     0.01187481      -0.018994     0.01573378     0.03116893    -0.01127755
   -0.003559598     0.02730996     0.01959201    -0.02285298   -0.003559598
     0.03888539   -0.003559598    -0.01513503     0.02730996     0.02730996
   -0.007418573   -0.003559598     0.04274436     0.01959201      -0.018994
     0.01959201     0.04660334    -0.01513503    -0.01513503     0.03888539
     0.00801658      -0.018994   0.0002993775     0.03116893   0.0002993775
    -0.02285298     0.03116893     0.02345098      -0.018994   0.0002993775
     0.02345098   0.0002993775    -0.02285298     0.01959201     0.02730996
    -0.01513503   0.0002993775     0.03888539     0.01959201    -0.02285298
     0.01573378     0.03888539   -0.007418573    -0.01513503     0.02730996
     0.02345098    -0.02671195    0.004157604     0.03502641   -0.003559598
    -0.01127755     0.01959201     0.03502641    -0.01513503   -0.007418573
     0.03502641   -0.003559598      -0.018994     0.01573378     0.02730996
   -0.007418573   -0.003559598     0.03888539     0.01573378    -0.01513503
     0.00801658     0.03502641     0.00801658    -0.01513503     0.02730996
     0.02730996      -0.018994   0.0002993775     0.03502641   -0.007418573
    -0.02671195     0.01573378     0.03116893    -0.01513503    -0.01513503
     0.04274436     0.01573378    -0.01513503     0.01573378     0.03502641
     0.00801658      -0.018994     0.03888539     0.02730996    -0.02671195
     0.00801658     0.03116893   0.0002993775    -0.02671195     0.02345098
     0.03116893    -0.02285298    0.004157604     0.03116893   0.0002993775
    -0.02671195     0.00801658     0.02730996    -0.01513503    -0.01513503
     0.03502641     0.02345098    -0.02671195     0.01187481     0.04274436
   0.0002993775      -0.018994     0.02345098     0.02730996    -0.02285298
   -0.007418573     0.03502641   0.0002993775    -0.02285298     0.02345098
     0.03888539   -0.007418573   -0.003559598     0.04274436     0.01959201
    -0.02285298     0.01573378     0.03888539    -0.01513503      -0.018994
     0.03116893     0.01187481      -0.018994   -0.007418573     0.03116893
     0.01187481    -0.03442916     0.01573378     0.03502641    -0.01127755
   0.0002993775     0.03888539     0.01187481    -0.03057018    0.004157604
     0.03502641    -0.01127755      -0.018994     0.03888539     0.01573378
    -0.02285298     0.01187481     0.03116893    0.004157604    -0.01127755
     0.02345098     0.03116893      -0.018994   -0.007418573     0.04660334
     0.00801658    -0.02671195     0.01959201     0.03116893    -0.01127755
    -0.01513503     0.02345098     0.01959201    -0.02285298    0.004157604
     0.03502641   -0.003559598      -0.018994     0.02730996     0.03502641
      -0.018994   -0.007418573     0.04274436     0.01187481    -0.02285298
     0.02345098     0.03116893    -0.03057018    -0.01513503     0.03888539
    0.004157604    -0.02671195     0.01573378     0.04274436   -0.007418573
    -0.02285298     0.04274436     0.01959201    -0.03057018     0.01959201
     0.02730996      -0.018994   -0.007418573     0.02345098     0.01959201
   -0.007418573     0.01187481     0.03888539     0.00801658   -0.003559598
     0.01573378     0.01959201   0.0002993775    -0.01513503     0.01573378
     0.02345098    -0.02285298    -0.01127755     0.04660334     0.00801658
    -0.03828738     0.04660334     0.04660334    -0.03442916     0.00801658
     0.05432054    -0.01127755      -0.018994     0.03502641     0.01959201
   -0.007418573   -0.007418573     0.03116893     0.02345098    -0.03057018
     0.01187481     0.03502641      -0.018994    -0.02671195     0.03502641
     0.01959201    -0.03828738     0.01959201     0.04274436    -0.01513503
   -0.007418573     0.02730996     0.01959201   -0.007418573   -0.003559598
     0.01959201     0.02730996      -0.018994   -0.003559598     0.05817877
   -0.007418573    -0.03057018     0.04660334     0.02345098    -0.02671195
     0.01187481     0.03888539    0.004157604    -0.01513503     0.02730996
     0.02345098      -0.018994    -0.01127755     0.02345098     0.01573378
      -0.018994     0.00801658     0.04660334   -0.007418573    -0.02671195
     0.03888539     0.02345098    -0.03828738     0.01187481     0.04274436
    -0.01127755    -0.01127755     0.03116893     0.02345098    -0.01513503
   0.0002993775     0.03888539   0.0002993775    -0.03057018     0.03502641
     0.02345098    -0.02671195     0.01187481     0.03116893    0.004157604
   -0.003559598    0.004157604     0.03116893     0.00801658    -0.02671195
     0.03888539     0.03502641    -0.03057018     0.02345098     0.03116893
    -0.01127755   -0.003559598     0.01187481     0.02730996    -0.02285298
      -0.018994     0.05046231   0.0002993775    -0.03057018     0.03116893
     0.01573378    -0.01127755   -0.007418573     0.01187481     0.03502641
      -0.018994    0.004157604     0.06203774    -0.01513503    -0.01513503
     0.04274436     0.00801658    -0.01513503   0.0002993775     0.01959201
     0.01187481    -0.02285298     0.01573378     0.03502641      -0.018994
   -0.003559598     0.03502641    0.004157604    -0.01513503     0.01573378
     0.03116893   0.0002993775    -0.01513503     0.02730996     0.01959201
    -0.02671195   -0.003559598     0.03116893   -0.007418573    -0.02285298
     0.03116893     0.01959201      -0.018994     0.01573378     0.03502641
     0.01959201    -0.01127755     0.01573378     0.04274436    -0.02285298
    -0.01513503     0.03116893     0.01187481      -0.018994    0.004157604
     0.03888539   -0.007418573      -0.018994     0.03888539     0.01959201
    -0.01513503    0.004157604     0.03116893     0.01573378      -0.018994
     0.01573378     0.03502641    -0.01513503    -0.01127755     0.02730996
   0.0002993775    -0.02671195     0.00801658     0.03116893   0.0002993775
      -0.018994     0.03502641     0.02730996    -0.02285298     0.01573378
     0.03888539   -0.003559598      -0.018994     0.02345098     0.03116893
    -0.03057018    -0.01513503     0.03116893   0.0002993775      -0.018994
     0.01573378     0.03888539    0.004157604   -0.007418573     0.03502641
     0.01959201    -0.02285298     0.00801658     0.03502641   -0.007418573
      -0.018994     0.01959201     0.02345098    -0.01513503   0.0002993775
     0.04274436    0.004157604      -0.018994     0.02345098     0.03502641
      -0.018994      -0.018994     0.04274436     0.00801658    -0.03057018
     0.01573378     0.03502641   -0.007418573    -0.01127755     0.03116893
     0.03116893    -0.01127755     0.00801658     0.05046231    0.004157604
    -0.02285298     0.02730996     0.02345098    -0.02671195    -0.01513503
     0.03116893    0.004157604    -0.02671195     0.02345098     0.03116893
    -0.01513503   -0.003559598     0.02345098     0.01573378   -0.007418573
     0.00801658     0.03502641   -0.003559598      -0.018994     0.02730996
     0.02345098      -0.018994   -0.003559598     0.03888539     0.00801658
    -0.02285298     0.02345098     0.02345098    -0.01513503   -0.007418573
     0.02345098     0.00801658    -0.02671195     0.01573378     0.03116893
    -0.01127755   -0.007418573     0.03116893     0.01959201    -0.02285298
     0.01187481     0.04274436   -0.007418573      -0.018994     0.02730996
     0.03116893      -0.018994     0.00801658     0.04274436   0.0002993775
   -0.007418573     0.01573378     0.03116893   -0.003559598    -0.02285298
     0.03116893     0.02345098    -0.02671195    0.004157604     0.03502641
   0.0002993775    -0.01513503     0.03116893     0.01959201    -0.02285298
     0.00801658     0.03502641     0.00801658    -0.01513503     0.01959201
     0.03502641    -0.02671195    -0.01127755     0.03888539     0.00801658
      -0.018994     0.01573378     0.04274436   -0.007418573    -0.01127755
     0.03502641     0.01959201    -0.01127755   -0.003559598     0.04660334
     0.00801658    -0.02671195     0.03116893     0.01959201      -0.018994
   -0.003559598     0.03116893     0.01187481    -0.02285298     0.03116893
     0.03502641    -0.01513503   0.0002993775     0.02730996     0.01573378
    -0.02285298     0.00801658     0.03888539   -0.003559598    -0.01127755
     0.03116893     0.02730996      -0.018994   0.0002993775     0.04274436
    0.004157604      -0.018994     0.01573378     0.02730996      -0.018994
    -0.02285298     0.03888539     0.01187481    -0.02671195     0.02345098
     0.02730996    -0.01127755    -0.01513503     0.03502641     0.01959201
    -0.03057018     0.01187481     0.03116893   -0.003559598    -0.02285298
     0.02345098     0.02730996    -0.03057018     0.00801658     0.03888539
     0.00801658    -0.01127755     0.02730996     0.04274436    -0.01127755
   -0.007418573     0.02730996     0.01187481    -0.01127755   0.0002993775
     0.03502641   0.0002993775    -0.02285298     0.03502641     0.01959201
    -0.01513503     0.00801658     0.03502641     0.00801658    -0.03057018
     0.02730996     0.02730996    -0.02285298   0.0002993775     0.02730996
     0.01573378    -0.03057018     0.01573378     0.03888539      -0.018994
   -0.003559598     0.02730996     0.03116893    -0.02285298    0.004157604
     0.05046231    -0.01127755    -0.01127755     0.01959201     0.02345098
    -0.01127755   -0.003559598     0.04660334   0.0002993775    -0.01127755
     0.01573378     0.02345098    -0.01127755    -0.03442916     0.03502641
     0.01187481      -0.018994     0.01959201     0.03502641     0.01187481
    -0.02285298     0.03888539     0.03502641    -0.03057018     0.01573378
     0.04274436   -0.003559598    -0.02285298     0.03116893     0.03502641
